Time,Solar Power (MW),Diesel Generator Power (MW),Battery Power (MW),Wind Power (MW),Load Profile (MW),Output power (MW),Output power (Sources)
17.015474929389,0.464859496746059,-0.664100465574843,1,0.334015548783101,1.5,1.79887504552916,Battery Solar Wind
17.0227565638612,0.46054036315303,-0.662814748426066,1,0.335984872584363,1.5,1.796525235737393,Battery Solar Wind
17.0249410542028,0.458974690077278,-0.66228285840919,1,0.336579811014114,1.5,1.795554501091392,Battery Solar Wind
17.0271255445445,0.457866838249539,-0.66124229479097,1,0.33757366389595,1.5,1.795440502145489,Battery Solar Wind
17.0337944824087,0.452396752042636,-0.659026060062291,1,0.339556650679478,1.5,1.791953402722114,Battery Solar Wind
17.040463420273,0.446513675413521,-0.655849076846768,1,0.341807243982133,1.5,1.788320919395654,Battery Solar Wind
17.0471323581373,0.440014483596966,-0.652430247248723,1,0.344050727087978,1.5,1.784065210684944,Battery Solar Wind
17.0538012960016,0.433419480302528,-0.648570892393209,1,0.346537164774906,1.5,1.779956645077434,Battery Solar Wind
17.0604702338659,0.426742740304893,-0.644879457588884,1,0.349171903162294,1.5,1.775914643467187,Battery Solar Wind
17.0671391717301,0.420725443791871,-0.641553454216421,1,0.352420369985202,1.5,1.773145813777073,Battery Solar Wind
17.0738081095944,0.413466698025023,-0.636618968473319,1,0.354676277238119,1.5,1.768142975263142,Battery Solar Wind
17.0804770474587,0.408125700850921,-0.633328822228269,1,0.358340636780396,1.5,1.766466337631317,Battery Solar Wind
17.087145985323,0.400749561395808,-0.628890647647938,1,0.360183714321719,1.5,1.760933275717527,Battery Solar Wind
17.0938149231873,0.394842569117188,-0.625438200530273,1,0.362935930645405,1.5,1.7577784997625931,Battery Solar Wind
17.1004838610515,0.388714563825583,-0.622483855424925,1,0.365209754525854,1.5,1.753924318351437,Battery Solar Wind
17.1071527989158,0.382915361733066,-0.619591793989624,1,0.367383070414828,1.5,1.750298432147894,Battery Solar Wind
17.1138217367801,0.377488864880749,-0.617436614082304,1,0.369503394833445,1.5,1.746992259714194,Battery Solar Wind
17.1204906746444,0.372640495613453,-0.615484902251394,1,0.37172279100197,1.5,1.744363286615423,Battery Solar Wind
17.1271596125087,0.367984021364292,-0.614024464264273,1,0.37372789151028,1.5,1.741711912874572,Battery Solar Wind
17.1291602938679,0.366802604761121,-0.613543446454469,1,0.37444819257708,1.5,1.741250797338201,Battery Solar Wind
17.1311609752272,0.365699342686273,-0.613025722837213,1,0.375201008125313,1.5,1.740900350811586,Battery Solar Wind
17.1335884678922,0.364244253608116,-0.612613845353356,1,0.375973871589734,1.5,1.74021812519785,Battery Solar Wind
17.1360159605571,0.362966786066978,-0.612113333818643,1,0.376850205089136,1.5,1.739816991156114,Battery Solar Wind
17.1380870591842,0.361802605501371,-0.611826230124071,1,0.377499258034196,1.5,1.739301863535567,Battery Solar Wind
17.1401581578113,0.360739114782455,-0.611506920755982,1,0.378201938208351,1.5,1.738941052990806,Battery Solar Wind
17.1466655850131,0.357320293471281,-0.6109067521839,1,0.380116375942106,1.5,1.7374366694133871,Battery Solar Wind
17.1486178131737,0.356308971295694,-0.61081671035382,1,0.380655840687063,1.5,1.736964811982757,Battery Solar Wind
17.1505700413342,0.355672761086793,-0.610430202324015,1,0.381502151413666,1.5,1.737174912500459,Battery Solar Wind
17.1573433626801,0.352297685143832,-0.610420601280169,1,0.383198401901831,1.5,1.735496087045663,Battery Solar Wind
17.1593753590838,0.351545884370624,-0.610286487269051,1,0.383903089881066,1.5,1.7354489742516899,Battery Solar Wind
17.1614073554876,0.350834692172235,-0.610119498480532,1,0.384623352619774,1.5,1.735458044792009,Battery Solar Wind
17.1678953744477,0.348209565349292,-0.610320224486341,1,0.386463554121422,1.5,1.7346731194707141,Battery Solar Wind
17.1743833934079,0.345553116109361,-0.610529512703512,1,0.388100452712788,1.5,1.733653568822149,Battery Solar Wind
17.1808714123681,0.343241997246994,-0.610742237043174,1,0.389947968094869,1.5,1.733189965341863,Battery Solar Wind
17.1808785070168,0.34317760475872,-0.610784965632758,1,0.389890390186358,1.5,1.733067994945078,Battery Solar Wind
17.1808926963143,0.34312149068684,-0.610836603093875,1,0.389845956328909,1.5,1.732967447015749,Battery Solar Wind
17.1809395353184,0.343128375248215,-0.610838581831725,1,0.389882627100465,1.5,1.73301100234868,Battery Solar Wind
17.1809863743225,0.343101393409272,-0.610834783792448,1,0.389885340107515,1.5,1.732986733516787,Battery Solar Wind
17.1811378745673,0.343068358784863,-0.610835001434005,1,0.389948608453333,1.5,1.733016967238196,Battery Solar Wind
17.1813984396052,0.342976740474129,-0.610834024837663,1,0.390022575734533,1.5,1.7329993162086619,Battery Solar Wind
17.1819578598406,0.342789995473235,-0.610859916881291,1,0.390192161640511,1.5,1.732982157113746,Battery Solar Wind
17.1828321955185,0.342505328499925,-0.610868409051727,1,0.390461744960819,1.5,1.732967073460744,Battery Solar Wind
17.1843103507372,0.342056257209572,-0.61088844190027,1,0.390946141487493,1.5,1.733002398697065,Battery Solar Wind
17.186949432156,0.341215082276168,-0.610951415793137,1,0.391761941835507,1.5,1.7329770241116749,Battery Solar Wind
17.1907556351774,0.340014120038528,-0.61114519448011,1,0.392938475301967,1.5,1.732952595340495,Battery Solar Wind
17.1979229130601,0.338431778460746,-0.612774123065033,1,0.39587489745934,1.5,1.734306675920086,Battery Solar Wind
17.2050901909429,0.33576561116925,-0.612157765726148,1,0.397611702453564,1.5,1.7333773136228139,Battery Solar Wind
17.2122574688256,0.334966739064171,-0.613685688818043,1,0.401486524944226,1.5,1.736453264008397,Battery Solar Wind
17.2194247467083,0.331379194337961,-0.61266924778047,1,0.402377207949783,1.5,1.733756402287744,Battery Solar Wind
17.226592024591,0.329090708990372,-0.612845761801528,1,0.404812573658571,1.5,1.7339032826489431,Battery Solar Wind
17.2337593024737,0.32564664628702,-0.612818542061764,1,0.406105657595269,1.5,1.731752303882289,Battery Solar Wind
17.2409265803565,0.322530019959301,-0.613051182318963,1,0.407911901442888,1.5,1.730441921402189,Battery Solar Wind
17.2480938582392,0.319351469678181,-0.613163622899541,1,0.409808502906434,1.5,1.729159972584615,Battery Solar Wind
17.250244041604,0.318333235262487,-0.613175334703842,1,0.41034713719519,1.5,1.728680372457677,Battery Solar Wind
17.2523942249688,0.317659513274952,-0.612859708641889,1,0.411283472987512,1.5,1.7289429862624641,Battery Solar Wind
17.2598714084795,0.313941339566689,-0.612896837046805,1,0.413066987120179,1.5,1.7270083266868679,Battery Solar Wind
17.2621145635328,0.312946633080511,-0.612805964805505,1,0.413785272644729,1.5,1.72673190572524,Battery Solar Wind
17.264357718586,0.31194787359767,-0.61262607979634,1,0.414509136073886,1.5,1.726457009671556,Battery Solar Wind
17.2666397612918,0.31096495485317,-0.612451156386352,1,0.415299000979147,1.5,1.726263955832317,Battery Solar Wind
17.2689218039977,0.310044123055927,-0.612128649520441,1,0.416171330677449,1.5,1.726215453733376,Battery Solar Wind
17.2712929061397,0.308895748446098,-0.612049828218614,1,0.416873627382045,1.5,1.725769375828143,Battery Solar Wind
17.2736640082818,0.307936866129242,-0.611689509986894,1,0.417805521101813,1.5,1.725742387231055,Battery Solar Wind
17.2758813353313,0.306825121570271,-0.611626675157527,1,0.418441465298336,1.5,1.725266586868607,Battery Solar Wind
17.2780986623808,0.305898939913522,-0.611299371917829,1,0.419302007962585,1.5,1.725200947876107,Battery Solar Wind
17.2850994611414,0.302339097720294,-0.610937608332593,1,0.421306698293481,1.5,1.723645796013775,Battery Solar Wind
17.2871997007696,0.301304033765776,-0.610746088625258,1,0.421976630140693,1.5,1.723280663906469,Battery Solar Wind
17.2892999403978,0.300519852796808,-0.610312486491593,1,0.422956872721712,1.5,1.72347672551852,Battery Solar Wind
17.2957474171359,0.297158521107133,-0.609861963599884,1,0.424828314124309,1.5,1.721986835231442,Battery Solar Wind
17.302194893874,0.293866619915166,-0.609370712006359,1,0.426841214567851,1.5,1.720707834483017,Battery Solar Wind
17.3086423706121,0.290576366749816,-0.608740866571228,1,0.428895540675379,1.5,1.719471907425195,Battery Solar Wind
17.3150898473501,0.287202692880598,-0.608177104546502,1,0.430874462402274,1.5,1.718077155282872,Battery Solar Wind
17.3215373240882,0.284275186326133,-0.607600729350338,1,0.433471156404836,1.5,1.717746342730969,Battery Solar Wind
17.3279848008263,0.281623590402794,-0.607525951774049,1,0.436497517285851,1.5,1.7181211076886451,Battery Solar Wind
17.3344322775644,0.278893333816926,-0.608470674500432,1,0.439483579725802,1.5,1.718376913542728,Battery Solar Wind
17.3408797543024,0.275794060994212,-0.605261768038523,1,0.441679433376447,1.5,1.717473494370659,Battery Solar Wind
17.3473272310405,0.273706294952341,-0.604934656944817,1,0.445457616283471,1.5,1.7191639112358121,Battery Solar Wind
17.3553214969454,0.26865316040702,-0.603996233317723,1,0.446485853115004,1.5,1.715139013522024,Battery Solar Wind
17.3633157628503,0.264641570917393,-0.603559541557702,1,0.448970199276997,1.5,1.71361177019439,Battery Solar Wind
17.3713100287551,0.260536662467205,-0.603387118475254,1,0.451273199075894,1.5,1.711809861543099,Battery Solar Wind
17.3737083085266,0.259176043694935,-0.603419629740691,1,0.451782165956595,1.5,1.7109582096515301,Battery Solar Wind
17.376106588298,0.258352437608627,-0.602885771159347,1,0.453073770470831,1.5,1.711426208079458,Battery Solar Wind
17.38316654832,0.254681256398986,-0.602758895752819,1,0.454961007966207,1.5,1.709642264365193,Battery Solar Wind
17.3852845363266,0.253612344358611,-0.602826010720414,1,0.455585008536645,1.5,1.709197352895256,Battery Solar Wind
17.3874025243332,0.252768039984481,-0.602447303932017,1,0.456530181656226,1.5,1.709298221640707,Battery Solar Wind
17.3946939485585,0.249126728623644,-0.602413368767457,1,0.45860768135193,1.5,1.707734409975574,Battery Solar Wind
17.3968813758262,0.248079589685128,-0.602304676490566,1,0.459301420766773,1.5,1.707381010451901,Battery Solar Wind
17.3990688030938,0.247154352880699,-0.602161871435296,1,0.460184280568021,1.5,1.7073386334487202,Battery Solar Wind
17.4060327223538,0.243852837063889,-0.601929811335751,1,0.462347109899347,1.5,1.706199946963236,Battery Solar Wind
17.4081218981319,0.242952572775335,-0.601842208572676,1,0.463150231387077,1.5,1.706102804162412,Battery Solar Wind
17.4102110739099,0.242019122880075,-0.601696759762478,1,0.46388910921822,1.5,1.705908232098295,Battery Solar Wind
17.4165709759281,0.239162336316306,-0.601502776786133,1,0.466066363688295,1.5,1.705228700004601,Battery Solar Wind
17.4229308779464,0.236261595029308,-0.601314468880457,1,0.468137651924466,1.5,1.7043992469537739,Battery Solar Wind
17.4292907799646,0.233458404190153,-0.601148656025216,1,0.470352096831606,1.5,1.703810501021759,Battery Solar Wind
17.4356506819829,0.230599856760868,-0.600987079124652,1,0.472447140212309,1.5,1.703046996973177,Battery Solar Wind
17.4420105840011,0.227738816445008,-0.600911670075337,1,0.474524452364705,1.5,1.702263268809713,Battery Solar Wind
17.4483704860194,0.225205301209104,-0.600832721842912,1,0.477194395473475,1.5,1.702399696682579,Battery Solar Wind
17.4547303880376,0.222918528161412,-0.601252628533985,1,0.480377934653327,1.5,1.703296462814739,Battery Solar Wind
17.4610902900559,0.219991990983263,-0.600368942411286,1,0.482248936468481,1.5,1.702240927451744,Battery Solar Wind
17.4674501920741,0.217904475232264,-0.600781533975779,1,0.485834768959366,1.5,1.7037392441916301,Battery Solar Wind
17.4738100940924,0.214799904438307,-0.599980798306735,1,0.4873438085759,1.5,1.702143713014207,Battery Solar Wind
17.4801699961106,0.212191490906465,-0.599910816689493,1,0.489877444275298,1.5,1.702068935181763,Battery Solar Wind
17.4865298981289,0.209136428752779,-0.599810267221417,1,0.491509005433864,1.5,1.700645434186643,Battery Solar Wind
17.4928898001471,0.206612571727104,-0.599943300204569,1,0.49426040003598,1.5,1.700872971763084,Battery Solar Wind
17.4992497021654,0.203648675146546,-0.599796564460067,1,0.496088740563764,1.5,1.69973741571031,Battery Solar Wind
17.5056096041836,0.200824015171402,-0.599878432238722,1,0.498237556719232,1.5,1.699061571890634,Battery Solar Wind
17.5119695062019,0.197963829535157,-0.599928824076365,1,0.500325647113262,1.5,1.500325647113262,Battery Wind
17.5183294082201,0.195126908558117,-0.599993913003605,1,0.502484036214236,1.5,1.502484036214236,Battery Wind
17.5246893102384,0.192261945447986,-0.600017946337885,1,0.504593369297239,1.5,1.5045933692972389,Battery Wind
17.5265972808439,0.191431394704884,-0.600024639236913,1,0.505309079978519,1.5,1.505309079978519,Battery Wind
17.5285052514493,0.190693952143705,-0.599808435596449,1,0.506220504146891,1.5,1.506220504146891,Battery Wind
17.5352827406766,0.187579276910974,-0.599983278351439,1,0.508348915578126,1.5,1.508348915578126,Battery Wind
17.5373159874448,0.186684300253563,-0.599941580485454,1,0.50909028742605,1.5,1.5090902874260501,Battery Wind
17.5393492342129,0.185939988726647,-0.599702855289788,1,0.510171893928901,1.5,1.510171893928901,Battery Wind
17.5458032160484,0.182990303784107,-0.599787416142005,1,0.51223933637769,1.5,1.51223933637769,Battery Wind
17.5522571978839,0.180086159259679,-0.599907127905968,1,0.514419448790625,1.5,1.5144194487906248,Battery Wind
17.5587111797193,0.177209336326965,-0.599893105125642,1,0.516659762094432,1.5,1.516659762094432,Battery Wind
17.5651651615548,0.174268741252434,-0.599989349727826,1,0.518749960602224,1.5,1.5187499606022241,Battery Wind
17.5716191433903,0.171648728936686,-0.600061491993313,1,0.521674604534665,1.5,1.521674604534665,Battery Wind
17.5780731252258,0.169183138167481,-0.600701948310997,1,0.52509954244553,1.5,1.52509954244553,Battery Wind
17.5845271070612,0.166238487503655,-0.599837762366126,1,0.527072025546747,1.5,1.527072025546747,Battery Wind
17.5909810888967,0.1639672537932,-0.60044519967559,1,0.53103415570921,1.5,1.53103415570921,Battery Wind
17.5974350707322,0.160866611874452,-0.599677660310972,1,0.532522900342462,1.5,1.532522900342462,Battery Wind
17.6038890525677,0.158168537068874,-0.599734145640439,1,0.535198115885628,1.5,1.535198115885628,Battery Wind
17.6103430344031,0.155324886495332,-0.599836633937455,1,0.53744536137227,1.5,1.5374453613722698,Battery Wind
17.6167970162386,0.152325070866689,-0.599918619933473,1,0.539192018827512,1.5,1.5391920188275119,Battery Wind
17.6232509980741,0.149563932079944,-0.600038539667932,1,0.54163663569368,1.5,1.54163663569368,Battery Wind
17.6297049799096,0.146721528723537,-0.600279679125353,1,0.543837121682396,1.5,1.543837121682396,Battery Wind
17.636158961745,0.143883632058459,-0.600488208908258,1,0.546036958166938,1.5,1.546036958166938,Battery Wind
17.6426129435805,0.141056713626315,-0.600714317336409,1,0.548262232386227,1.5,1.548262232386227,Battery Wind
17.649066925416,0.138237185974857,-0.600900685464884,1,0.550494342259781,1.5,1.550494342259781,Battery Wind
17.6555209072515,0.135432192815482,-0.601101282618924,1,0.55276286170558,1.5,1.55276286170558,Battery Wind
17.6619748890869,0.132637278433496,-0.601262604926621,1,0.55504580036285,1.5,1.55504580036285,Battery Wind
17.6684288709224,0.129858235245893,-0.60144036730756,1,0.557369792049795,1.5,1.557369792049795,Battery Wind
17.6748828527579,0.127090435880736,-0.601582773249478,1,0.559711687003448,1.5,1.559711687003448,Battery Wind
17.6813368345933,0.124338750650695,-0.601746637140374,1,0.562096516360778,1.5,1.562096516360778,Battery Wind
17.6877908164288,0.121536217790615,-0.601951980609013,1,0.564271862125382,1.5,1.564271862125382,Battery Wind
17.6942447982643,0.118993506960946,-0.602207002971971,1,0.567458648360657,1.5,1.567458648360657,Battery Wind
17.7006987800998,0.116530887670473,-0.603022240784266,1,0.571077640184692,1.5,1.571077640184692,Battery Wind
17.7071527619352,0.113799716227718,-0.602271541641182,1,0.573330182668594,1.5,1.573330182668594,Battery Wind
17.7136067437707,0.111496078159411,-0.603029958955652,1,0.577605197613942,1.5,1.577605197613942,Battery Wind
17.7200607256062,0.108629818290486,-0.602439922210879,1,0.57922069009101,1.5,1.57922069009101,Battery Wind
17.7265147074417,0.106025239737136,-0.60264865068552,1,0.582056732602415,1.5,1.5820567326024149,Battery Wind
17.7329686892771,0.103331772292085,-0.602963609478613,1,0.584496825297245,1.5,1.584496825297245,Battery Wind
17.7394226711126,0.1005080845306,-0.603203783356519,1,0.586276293390797,1.5,1.586276293390797,Battery Wind
17.7458766529481,0.0979710249775503,-0.603713777792706,1,0.589467362486586,1.5,1.589467362486586,Battery Wind
17.7523306347836,0.0951896122193092,-0.603888995564667,1,0.591400398055475,1.5,1.591400398055475,Battery Wind
17.758784616619,0.0924820446920268,-0.604337903664137,1,0.593727615664362,1.5,1.593727615664362,Battery Wind
17.7652385984545,0.0897664543775196,-0.604751134245545,1,0.596005725197705,1.5,1.596005725197705,Battery Wind
17.77169258029,0.0870622546420566,-0.605184237469028,1,0.598346502825131,1.5,1.5983465028251311,Battery Wind
17.7781465621255,0.0843540700048507,-0.605573457026873,1,0.60065368511851,1.5,1.60065368511851,Battery Wind
17.7846005439609,0.0816587606714084,-0.605979504657996,1,0.603030405679111,1.5,1.6030304056791111,Battery Wind
17.7910545257964,0.078962898873188,-0.606339972949913,1,0.605384956858245,1.5,1.605384956858245,Battery Wind
17.7975085076319,0.0762813640727501,-0.606719502306928,1,0.607815468576972,1.5,1.6078154685769719,Battery Wind
17.8039624894674,0.0736015570124629,-0.607056543702788,1,0.610229334770415,1.5,1.6102293347704149,Battery Wind
17.8104164713028,0.0708949562474214,-0.607489593872328,1,0.612462745861959,1.5,1.6124627458619591,Battery Wind
17.8168704531383,0.068357981463853,-0.607913637349047,1,0.615837954839702,1.5,1.615837954839702,Battery Wind
17.8233244349738,0.0657295288778909,-0.608183577206439,1,0.61854188526558,1.5,1.61854188526558,Battery Wind
17.8285714285712,0.0638602394294658,-0.606682614456924,1,0.622262973097706,1.5,1.622262973097706,Battery Wind
17.8285714285714,0.0638602394296049,-0.606682614459673,1,0.622262973100198,1.5,1.6222629731001978,Battery Wind
17.8287001094731,0.0635148175322669,-0.608156056556183,1,0.620518158416119,1.5,1.620518158416119,Battery Wind
17.8289574712765,0.0634035076669844,-0.608279728324918,1,0.620605359896964,1.5,1.620605359896964,Battery Wind
17.8292148330799,0.0633108890551663,-0.608160737066556,1,0.620768828580624,1.5,1.620768828580624,Battery Wind
17.8296739786766,0.0631176426000385,-0.608264170401186,1,0.620926546396569,1.5,1.620926546396569,Battery Wind
17.8310456374814,0.062582122173572,-0.608089628680098,1,0.621551674104367,1.5,1.621551674104367,Battery Wind
17.8334344551351,0.0616227699042753,-0.607944982534337,1,0.622352407615808,1.5,1.622352407615808,Battery Wind
17.838845429525,0.0594719862693926,-0.606902638168355,1,0.623552950994105,1.5,1.623552950994105,Battery Wind
17.8456213035071,0.0567877028402028,-0.60444625355638,1,0.623829570413003,1.5,1.623829570413003,Battery Wind
17.8523971774892,0.0541134958652605,-0.600614569623341,1,0.622929632789889,1.5,1.622929632789889,Battery Wind
17.8591730514713,0.0514164873453682,-0.595848924923113,1,0.620805315646807,1.5,1.620805315646807,Battery Wind
17.8659489254535,0.0486768999914266,-0.589625205881983,1,0.61718076959596,1.5,1.6171807695959601,Battery Wind
17.8727247994356,0.0459539980013588,-0.583467251012937,1,0.613187349711302,1.5,1.613187349711302,Battery Wind
17.8795006734177,0.0432536278947046,-0.576634522029003,1,0.608871609592264,1.5,1.608871609592264,Battery Wind
17.8862765473998,0.0405369371044983,-0.569736337291233,1,0.604163940510786,1.5,1.604163940510786,Battery Wind
17.893052421382,0.0378409742919778,-0.562517532007509,1,0.599491226601735,1.5,1.5994912266017351,Battery Wind
17.8950851835766,0.0370134265790467,-0.560498149414581,1,0.597985666905427,1.5,1.5979856669054269,Battery Wind
17.8971179457712,0.0362617636465618,-0.557962709618435,1,0.597179163272941,1.5,1.597179163272941,Battery Wind
17.9037407339011,0.0335857385280955,-0.551406734502986,1,0.592351040477137,1.5,1.592351040477137,Battery Wind
17.910363522031,0.0309653942709599,-0.544715206586667,1,0.588249878994667,1.5,1.588249878994667,Battery Wind
17.9169863101609,0.0283308915393347,-0.538548816732906,1,0.584345201408625,1.5,1.584345201408625,Battery Wind
17.9236090982908,0.025707257166575,-0.532618894899596,1,0.580902178405772,1.5,1.580902178405772,Battery Wind
17.9302318864206,0.0230693544624334,-0.52733907460878,1,0.577755837113512,1.5,1.577755837113512,Battery Wind
17.9368546745505,0.0204144092739615,-0.522487142620089,1,0.574742238905088,1.5,1.574742238905088,Battery Wind
17.9434774626804,0.0178168995053874,-0.518011062337256,1,0.573078886425729,1.5,1.573078886425729,Battery Wind
17.9501002508103,0.0152213379967634,-0.514210077982495,1,0.572160906113438,1.5,1.5721609061134378,Battery Wind
17.9567230389402,0.012598386911725,-0.510768905942079,1,0.571125814572591,1.5,1.571125814572591,Battery Wind
17.96334582707,0.0099931231982342,-0.507566447065672,1,0.570708100201393,1.5,1.570708100201393,Battery Wind
17.9699686151999,0.0073769694553044,-0.504962440635373,1,0.57047694045955,1.5,1.57047694045955,Battery Wind
17.9765914033298,0.0047704013661057,-0.502571109446353,1,0.570638570163915,1.5,1.570638570163915,Battery Wind
17.9832141914597,0.0021571961773844,-0.50067464258595,1,0.570959113686855,1.5,1.570959113686855,Battery Wind
17.9898369795896,-0.000447525122127,-0.4988716258157,1,0.571542897841149,1.5,1.571542897841149,Battery Wind
17.9964597677195,-0.0030615647277716,-0.497255472286494,1,0.571400898330383,1.5,1.571400898330383,Battery Wind
17.9999999999998,-0.0036755033186721,-0.481535050817591,1,0.592890358037451,1.5,1.592890358037451,Battery Wind
18.0,-0.0036755033188324,-0.481535050820081,1,0.592890358038283,1.5,1.5928903580382832,Battery Wind
18.0000000000002,-0.0036755033452257,-0.481535051206436,1,0.592890357051511,1.0,1.0,Battery
18.0000083224353,-0.0041595410641633,-0.489983094831056,1,0.577902893569994,1.0,1.0,Battery
18.0000249673055,-0.0045782451678171,-0.498254235129417,1,0.567328168743125,1.0,1.0,Battery
18.0000380342928,-0.0044889131011549,-0.497197387479367,1,0.571598918829444,1.0,1.0,Battery
18.0000812239595,-0.0044725962206681,-0.496161596821724,1,0.571676441384898,1.0,1.0,Battery
18.0001131477645,-0.0045176560568366,-0.496942706445694,1,0.571137194638411,1.0,1.0,Battery
18.0001621175216,-0.0045114312447757,-0.496411069202526,1,0.571772162554303,1.0,1.0,Battery
18.0002380704873,-0.0045600469795344,-0.496753861161884,1,0.571235102126434,1.0,1.0,Battery
18.0003378053042,-0.004583230308949,-0.496460061081023,1,0.571725712007052,1.0,1.0,Battery
18.0005029630035,-0.0046589355846747,-0.496638324295202,1,0.57133117671309,1.0,1.0,Battery
18.0007713154215,-0.0047482510634393,-0.496390791283244,1,0.57176228043783,1.0,1.0,Battery
18.0012166765157,-0.0049210451521069,-0.496467517233105,1,0.571464546511967,1.0,1.0,Battery
18.0019735303084,-0.0051740247973693,-0.49616133604586,1,0.571941272450369,1.0,1.0,Battery
18.0032307065394,-0.0055834708959314,-0.496117408283085,1,0.571790408262771,1.0,1.0,Battery
18.0053411281122,-0.0061469296457101,-0.495763358011463,1,0.572448414979076,1.0,1.0,Battery
18.0088944146435,-0.0068410452856133,-0.495859040200952,1,0.572679158634066,1.0,1.0,Battery
18.0147659797732,-0.0072614428656396,-0.496593347225764,1,0.573457337656479,1.0,1.0,Battery
18.020637544903,-0.0068847145309667,-0.498442978941024,1,0.5735346722824,1.0,1.0,Battery
18.0265091100328,-0.0057875831933145,-0.500665861890454,1,0.574233157933495,1.0,1.0,Battery
18.0323806751626,-0.0040966393041736,-0.503747026309347,1,0.574144922703585,1.0,1.0,Battery
18.0382522402923,-0.0019053385960527,-0.506925785641861,1,0.574654543220805,1.0,1.0,Battery
18.0441238054221,0.0006631376283883,-0.510684767999004,1,0.574382672543998,1.0,1.0,Battery
18.0499953705519,0.003511960691866,-0.514288893441097,1,0.574697938330619,1.0,1.0,Battery
18.0558669356817,0.0065289547708852,-0.518282322874449,1,0.574085712946328,1.0,1.0,Battery
18.0617385008115,0.0096286223184401,-0.52177828814927,1,0.574411800275559,1.0,1.0,Battery
18.0676100659412,0.012713038220098,-0.525570616240497,1,0.573591362547824,1.0,1.0,Battery
18.073481631071,0.015722347432315,-0.528791430365507,1,0.574121665446047,1.0,1.0,Battery
18.0793531962008,0.0185910922939515,-0.532321964582989,1,0.574324473960884,1.0,1.0,Battery
18.0852247613306,0.0212174501489231,-0.534346218550022,1,0.573840186340696,1.0,1.0,Battery
18.0910963264603,0.0236319545728966,-0.53716701496008,1,0.574216508555212,1.0,1.0,Battery
18.0969678915901,0.0257057031679436,-0.538446909931545,1,0.573314965777004,1.0,1.0,Battery
18.1028394567199,0.0275275989868818,-0.540544085162494,1,0.573585232621578,1.0,1.0,Battery
18.1087110218497,0.0289623210251914,-0.541041015407813,1,0.572552041349348,1.0,1.0,Battery
18.1145825869794,0.0300879728997469,-0.541560007841773,1,0.571778062737124,1.0,1.0,Battery
18.1204541521092,0.0309159339109363,-0.542366669233788,1,0.571073020705845,1.0,1.0,Battery
18.126325717239,0.0314035216884599,-0.542581060114931,1,0.569434089180406,1.0,1.0,Battery
18.1321972823688,0.0316296027533228,-0.542197744293228,1,0.569113170650554,1.0,1.0,Battery
18.1380688474986,0.0315779153821023,-0.541871203417139,1,0.56791888041745,1.0,1.0,Battery
18.1439404126283,0.0313025959771645,-0.54101137977681,1,0.567477032120167,1.0,1.0,Battery
18.1498119777581,0.0308109810059203,-0.540207214989015,1,0.56638050323121,1.0,1.0,Battery
18.1556835428879,0.0301606665946937,-0.538957047540231,1,0.566043463609729,1.0,1.0,Battery
18.1615551080177,0.0293598737041331,-0.537841802993731,1,0.565069536745744,1.0,1.0,Battery
18.1674266731474,0.0284678410555169,-0.536369141740554,1,0.564855448250091,1.0,1.0,Battery
18.1732982382772,0.027487451812642,-0.535159909015282,1,0.563856613742988,1.0,1.0,Battery
18.179169803407,0.0264858411965798,-0.533559218585432,1,0.563953172941241,1.0,1.0,Battery
18.1850413685368,0.0254512467391998,-0.532353327163276,1,0.563080418031648,1.0,1.0,Battery
18.1909129336665,0.0244601399810469,-0.530930792144817,1,0.563654138458266,1.0,1.0,Battery
18.1967844987963,0.0235042619415879,-0.530152161236807,1,0.563981825807855,1.0,1.0,Battery
18.2026560639261,0.0225687960885388,-0.528305589091989,1,0.563849845761696,1.0,1.0,Battery
18.2085276290559,0.0217430265571922,-0.527727190234188,1,0.564560877200772,1.0,1.0,Battery
18.2143991941856,0.0209533583497212,-0.5261779155448,1,0.564128585482441,1.0,1.0,Battery
18.2202707593154,0.0202991532768699,-0.525936966099202,1,0.564855071519738,1.0,1.0,Battery
18.2261423244452,0.0196960279771439,-0.524702289987428,1,0.564340743589782,1.0,1.0,Battery
18.232013889575,0.0191935569918863,-0.524348818415046,1,0.563328031402012,1.0,1.0,Battery
18.2378854547048,0.0188206950238141,-0.524029075441356,1,0.563885549056837,1.0,1.0,Battery
18.2437570198345,0.0185096193584343,-0.523966127546432,1,0.56272997013229,1.0,1.0,Battery
18.2496285849643,0.0183118890419792,-0.52378733834864,1,0.562841616319895,1.0,1.0,Battery
18.2555001500941,0.0181842963258848,-0.524013255252536,1,0.562034914551737,1.0,1.0,Battery
18.2613717152239,0.0181426485945166,-0.524066548575771,1,0.561923170322619,1.0,1.0,Battery
18.2672432803536,0.0181577957933508,-0.524416612005574,1,0.561096840066733,1.0,1.0,Battery
18.2731148454834,0.0182397666575261,-0.52456579886379,1,0.560963104366797,1.0,1.0,Battery
18.2789864106132,0.0183594069671941,-0.524977923503056,1,0.560128348053557,1.0,1.0,Battery
18.284857975743,0.0185253393546536,-0.525165248944656,1,0.559987051421011,1.0,1.0,Battery
18.2907295408727,0.0187092531936931,-0.525587300934711,1,0.559155592538698,1.0,1.0,Battery
18.2966011060025,0.0189174160876505,-0.525821374624021,1,0.558846369946952,1.0,1.0,Battery
